file_path,dataset,speaker_id,ground_truth_raw,ground_truth_4class,e2v_raw,e2v_4class,e2v_correct,e2v_conf_top,mean_f0,std_f0,min_f0,max_f0,energy,speech_rate
G:\SpeechProcessing\CREMA-D\AudioWAV\1003_IEO_HAP_MD.wav,cremad,1003,happy,happy,HAPPY,happy,True,,246.61412634353948,86.9552889088641,80.5478840582664,389.8055647398616,0.013370279222726822,0.3920704845814978
G:\SpeechProcessing\CREMA-D\AudioWAV\1003_IEO_NEU_XX.wav,cremad,1003,neutral,neutral,NEUTRAL,neutral,True,,206.67498438623608,30.128292449239577,99.2692425459049,243.39818616870525,0.010908130556344986,0.33183856502242154
G:\SpeechProcessing\CREMA-D\AudioWAV\1003_IEO_SAD_HI.wav,cremad,1003,sad,sad,SAD,sad,True,,159.5472547946088,53.52386843058566,91.06869284913235,232.8216463755487,0.005430347751826048,0.3004115226337449
G:\SpeechProcessing\CREMA-D\AudioWAV\1003_IEO_SAD_LO.wav,cremad,1003,sad,sad,SAD,sad,True,,167.89695035744685,54.57234691235311,76.75920759322504,242.97503023149724,0.005704757757484913,0.3967611336032389
G:\SpeechProcessing\CREMA-D\AudioWAV\1003_IEO_SAD_MD.wav,cremad,1003,sad,sad,SAD,sad,True,,158.38608534664985,52.752208447340195,79.04720785507465,243.53121390033456,0.0055816201493144035,0.34220532319391633
G:\SpeechProcessing\CREMA-D\AudioWAV\1003_IOM_ANG_XX.wav,cremad,1003,angry,angry,ANGRY,angry,True,,411.17080318124346,101.70981556379662,159.28520092763233,558.0554857616493,0.07144241780042648,0.5555555555555556
G:\SpeechProcessing\CREMA-D\AudioWAV\1003_IOM_HAP_XX.wav,cremad,1003,happy,happy,HAPPY,happy,True,,221.10117436995495,88.11076762503238,90.77514610963132,467.1531568886044,0.01593698374927044,0.49477351916376305
G:\SpeechProcessing\CREMA-D\AudioWAV\1003_IOM_NEU_XX.wav,cremad,1003,neutral,neutral,NEUTRAL,neutral,True,,201.28043888564898,49.29524364654423,83.39855487342493,267.7721631146663,0.017357544973492622,0.47003154574132494
G:\SpeechProcessing\CREMA-D\AudioWAV\1003_IOM_SAD_XX.wav,cremad,1003,sad,sad,SAD,sad,True,,173.26094957350102,54.5783562338952,76.17130601836949,240.41565464578878,0.008455554023385048,0.5178571428571429
G:\SpeechProcessing\CREMA-D\AudioWAV\1003_ITH_ANG_XX.wav,cremad,1003,angry,angry,ANGRY,angry,True,,372.54548638998097,95.11247673635168,138.92779477409297,541.4592320779375,0.05733751505613327,0.3159340659340659
G:\SpeechProcessing\CREMA-D\AudioWAV\1003_ITH_HAP_XX.wav,cremad,1003,happy,happy,HAPPY,happy,True,,211.8724581844803,48.43209063221819,96.1336280766069,305.1557163238057,0.015391123481094837,0.45483870967741935
G:\SpeechProcessing\CREMA-D\AudioWAV\1003_ITH_NEU_XX.wav,cremad,1003,neutral,neutral,NEUTRAL,neutral,True,,209.4574039687413,41.52060809021439,98.96067491462094,278.2373048106624,0.017274251207709312,0.37
G:\SpeechProcessing\CREMA-D\AudioWAV\1003_ITH_SAD_XX.wav,cremad,1003,sad,sad,SAD,sad,True,,186.93622678273448,47.90387166653918,77.01416340993079,255.6977431199726,0.008552365005016327,0.38333333333333336
G:\SpeechProcessing\CREMA-D\AudioWAV\1003_ITS_ANG_XX.wav,cremad,1003,angry,angry,ANGRY,angry,True,,306.1898118831255,59.75880245569266,202.7217502003729,438.7698876874946,0.048096224665641785,0.36486486486486486
G:\SpeechProcessing\CREMA-D\AudioWAV\1003_ITS_HAP_XX.wav,cremad,1003,happy,happy,HAPPY,happy,True,,236.51664619020497,61.04905636542684,94.21971541595894,386.31761442557297,0.01680365577340126,0.4756756756756757
G:\SpeechProcessing\CREMA-D\AudioWAV\1003_ITS_NEU_XX.wav,cremad,1003,neutral,neutral,NEUTRAL,neutral,True,,188.30157998663955,58.594050196628224,78.68349905545496,295.8601090397742,0.01514504849910736,0.7162162162162162
G:\SpeechProcessing\CREMA-D\AudioWAV\1003_ITS_SAD_XX.wav,cremad,1003,sad,sad,SAD,sad,True,,165.44070869324239,57.03864846597124,74.96367748267006,238.33833197523123,0.007402472663670778,0.3976945244956772
G:\SpeechProcessing\CREMA-D\AudioWAV\1003_IWL_ANG_XX.wav,cremad,1003,angry,angry,ANGRY,angry,True,,348.1424581670003,82.32970468620346,129.26008232788115,590.0071533308371,0.09305111318826675,0.6085714285714285
G:\SpeechProcessing\CREMA-D\AudioWAV\1003_IWL_HAP_XX.wav,cremad,1003,happy,happy,HAPPY,happy,True,,238.03838236531055,70.90823766660573,113.61969859905541,596.6731816078044,0.020995063707232475,0.42377260981912146
G:\SpeechProcessing\CREMA-D\AudioWAV\1003_IWL_NEU_XX.wav,cremad,1003,neutral,neutral,NEUTRAL,neutral,True,,195.48414990862176,47.1385489443672,76.14321976015881,278.2002580624275,0.015301024541258812,0.5128205128205128
G:\SpeechProcessing\CREMA-D\AudioWAV\1003_IWL_SAD_XX.wav,cremad,1003,sad,sad,SAD,sad,True,,186.29398522290367,50.321979851521085,95.73252584293189,245.05192838923347,0.008402270264923573,0.5567567567567567
G:\SpeechProcessing\CREMA-D\AudioWAV\1003_IWW_ANG_XX.wav,cremad,1003,angry,angry,ANGRY,angry,True,,300.3632643882325,87.66113787012695,185.60357357803838,513.6294654891824,0.042935412377119064,0.35311572700296734
G:\SpeechProcessing\CREMA-D\AudioWAV\1003_IWW_HAP_XX.wav,cremad,1003,happy,happy,HAPPY,happy,True,,259.8110675347129,104.49596510763979,97.44494143219768,583.5214025936473,0.022472621873021126,0.3804034582132565
G:\SpeechProcessing\CREMA-D\AudioWAV\1003_IWW_NEU_XX.wav,cremad,1003,neutral,neutral,NEUTRAL,neutral,True,,185.14232468115313,53.80505180201206,75.91785048185936,258.57998544234783,0.011440838687121868,0.4843205574912892
G:\SpeechProcessing\CREMA-D\AudioWAV\1003_IWW_SAD_XX.wav,cremad,1003,sad,sad,SAD,sad,True,,187.8184737346196,40.97625431403699,94.78866228889552,226.57295044022925,0.007701529655605555,0.41947565543071164
G:\SpeechProcessing\CREMA-D\AudioWAV\1003_MTI_ANG_XX.wav,cremad,1003,angry,angry,<UNK>,<unk>,False,0.8895,312.27727504517804,37.341221778476836,141.33596328613748,378.1353227628502,0.09851262718439102,0.6727272727272727
G:\SpeechProcessing\CREMA-D\AudioWAV\1003_MTI_HAP_XX.wav,cremad,1003,happy,happy,HAPPY,happy,True,,254.3073658510632,83.96435891672323,169.2084729302744,568.0098434429474,0.022052602842450142,0.4892966360856269
G:\SpeechProcessing\CREMA-D\AudioWAV\1003_MTI_NEU_XX.wav,cremad,1003,neutral,neutral,NEUTRAL,neutral,True,,183.53893863594135,48.59794027156361,77.38207330805008,254.1120968371023,0.01222768984735012,0.5378378378378378
G:\SpeechProcessing\CREMA-D\AudioWAV\1003_MTI_SAD_XX.wav,cremad,1003,sad,sad,SAD,sad,True,,183.5554221750912,55.82081471156506,93.28120988843415,253.30223611332147,0.00986385252326727,0.5267379679144385
G:\SpeechProcessing\CREMA-D\AudioWAV\1003_TAI_ANG_XX.wav,cremad,1003,angry,angry,ANGRY,angry,True,,425.8916984490844,84.95196398247434,210.35738720253693,590.3348554048888,0.06646230071783066,0.392226148409894
G:\SpeechProcessing\CREMA-D\AudioWAV\1003_TAI_HAP_XX.wav,cremad,1003,happy,happy,HAPPY,happy,True,,231.76323792594044,21.699574228910866,120.98462570993789,297.7075056769518,0.027069250121712685,0.45161290322580644
G:\SpeechProcessing\CREMA-D\AudioWAV\1003_TAI_NEU_XX.wav,cremad,1003,neutral,neutral,NEUTRAL,neutral,True,,200.71877068182928,36.62925692400449,98.25994639572451,253.40335161926282,0.014470541849732399,0.37637362637362637
G:\SpeechProcessing\CREMA-D\AudioWAV\1003_TAI_SAD_XX.wav,cremad,1003,sad,sad,SAD,sad,True,,218.3016978690377,40.18949569411492,91.10551458825967,269.1623304051914,0.013783738017082214,0.55
G:\SpeechProcessing\CREMA-D\AudioWAV\1003_TIE_ANG_XX.wav,cremad,1003,angry,angry,ANGRY,angry,True,,320.3300525554905,59.82880087550697,204.31329954350713,420.92249769990946,0.052956581115722656,0.4057507987220447
G:\SpeechProcessing\CREMA-D\AudioWAV\1003_TIE_HAP_XX.wav,cremad,1003,happy,happy,HAPPY,happy,True,,162.86176650030626,45.57608160321175,75.30508128708169,224.88444799649963,0.01146033313125372,0.3591331269349845
G:\SpeechProcessing\CREMA-D\AudioWAV\1003_TIE_NEU_XX.wav,cremad,1003,neutral,neutral,NEUTRAL,neutral,True,,193.24202953446007,34.94171847407407,102.87451358633386,230.663782246361,0.012642094865441322,0.308
G:\SpeechProcessing\CREMA-D\AudioWAV\1003_TIE_SAD_XX.wav,cremad,1003,sad,sad,SAD,sad,True,,169.01003357600888,52.28773328266677,76.64993653255009,240.6914057333215,0.007811112329363823,0.391705069124424
G:\SpeechProcessing\CREMA-D\AudioWAV\1003_TSI_ANG_XX.wav,cremad,1003,angry,angry,ANGRY,angry,True,,251.57496944555717,54.631733223680996,108.9403253256956,367.9779610359624,0.037834491580724716,0.3426395939086294
G:\SpeechProcessing\CREMA-D\AudioWAV\1003_TSI_HAP_XX.wav,cremad,1003,happy,happy,HAPPY,happy,True,,219.2705076202932,28.834178621471963,110.0579131800735,294.28359728693,0.028073247522115707,0.7754491017964071
G:\SpeechProcessing\CREMA-D\AudioWAV\1003_TSI_NEU_XX.wav,cremad,1003,neutral,neutral,NEUTRAL,neutral,True,,209.92252541475463,32.515793179749444,105.9618600925211,262.4972070869749,0.01953018456697464,0.711764705882353
G:\SpeechProcessing\CREMA-D\AudioWAV\1003_TSI_SAD_XX.wav,cremad,1003,sad,sad,SAD,sad,True,,148.54263328832735,55.220322721197434,75.02966700232892,245.67105866197466,0.015766005963087082,0.8054607508532423
G:\SpeechProcessing\CREMA-D\AudioWAV\1003_WSI_ANG_XX.wav,cremad,1003,angry,angry,ANGRY,angry,True,,389.34861092959477,64.64734335272308,273.8427724064201,525.032200591004,0.05936611816287041,0.35714285714285715
G:\SpeechProcessing\CREMA-D\AudioWAV\1003_WSI_HAP_XX.wav,cremad,1003,happy,happy,HAPPY,happy,True,,225.48581450064583,47.27403882724537,112.5922792383171,329.3839826600562,0.021965522319078445,0.3706070287539936
G:\SpeechProcessing\CREMA-D\AudioWAV\1003_WSI_NEU_XX.wav,cremad,1003,neutral,neutral,NEUTRAL,neutral,True,,193.41611795599098,51.83166052059455,74.97839672349814,259.1012204346389,0.017587795853614807,0.5529411764705883
G:\SpeechProcessing\CREMA-D\AudioWAV\1003_WSI_SAD_XX.wav,cremad,1003,sad,sad,SAD,sad,True,,185.27674096414697,52.517998233305406,75.5190518935606,243.4125141795413,0.010335167869925499,0.5958083832335329
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_DFA_ANG_XX.wav,cremad,1004,angry,angry,ANGRY,angry,True,,254.39711289085906,25.20030781588022,179.2970477960498,351.19614214686084,0.04029415547847748,0.2607260726072607
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_DFA_HAP_XX.wav,cremad,1004,happy,happy,HAPPY,happy,True,,260.67059936668653,108.291007243536,88.94475078190537,540.6684208810115,0.0172176044434309,0.29259259259259257
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_DFA_NEU_XX.wav,cremad,1004,neutral,neutral,NEUTRAL,neutral,True,,186.72505670515534,36.485530517338155,87.78803205683475,235.36603205936362,0.009535228833556175,0.31596091205211724
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_DFA_SAD_XX.wav,cremad,1004,sad,sad,SAD,sad,True,,166.15421282910205,56.91239289478004,75.67768440336064,251.0660728102243,0.006014707963913679,0.45714285714285713
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_IEO_ANG_HI.wav,cremad,1004,angry,angry,HAPPY,happy,False,,423.303962793951,46.45727498805183,356.393012475126,534.6105643634153,0.07325228303670883,0.35768261964735515
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_IEO_ANG_LO.wav,cremad,1004,angry,angry,ANGRY,angry,True,,271.86858695869137,21.92840239725303,225.91477427141643,342.05142197493365,0.034161027520895004,0.2737642585551331
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_IEO_ANG_MD.wav,cremad,1004,angry,angry,ANGRY,angry,True,,363.86507484868883,32.82781012466219,305.48260089692434,428.3384246260946,0.07814390957355499,0.42160278745644597
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_IEO_HAP_HI.wav,cremad,1004,happy,happy,HAPPY,happy,True,,411.59278428773416,45.89686217235898,311.1739009105794,550.6360941730401,0.08074471354484558,0.44482758620689655
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_IEO_HAP_LO.wav,cremad,1004,happy,happy,HAPPY,happy,True,,146.75089512774645,36.639506911468736,76.22658425575665,228.10184776111382,0.00896094087511301,0.3924050632911392
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_IEO_HAP_MD.wav,cremad,1004,happy,happy,HAPPY,happy,True,,164.53778904387917,33.532803062743746,75.09114494952392,215.48822332932002,0.017275700345635414,0.31
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_IEO_NEU_XX.wav,cremad,1004,neutral,neutral,NEUTRAL,neutral,True,,179.05109518269813,38.17654682483963,75.99026391425612,236.39078985653856,0.010229985229671001,0.5391304347826087
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_IEO_SAD_HI.wav,cremad,1004,sad,sad,SAD,sad,True,,187.01184060970712,68.47299583395669,74.95549286604017,288.5065400791887,0.005568236578255892,0.4164989939637827
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_IEO_SAD_LO.wav,cremad,1004,sad,sad,SAD,sad,True,,161.7615968599107,52.09600313358893,75.36471407633351,244.6627598849919,0.005740107968449593,0.3607142857142857
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_IEO_SAD_MD.wav,cremad,1004,sad,sad,SAD,sad,True,,139.74336184163903,42.304323919796225,76.2448893228307,227.95916659940534,0.004812751896679401,0.2975
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_IOM_ANG_XX.wav,cremad,1004,angry,angry,ANGRY,angry,True,,221.75593509742998,30.790819842736745,127.57623500604765,247.3274452911383,0.036605022847652435,0.42412451361867703
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_IOM_HAP_XX.wav,cremad,1004,happy,happy,NEUTRAL,neutral,False,,196.99810450813,17.50184685255667,115.82392401388591,227.49986235968035,0.02015760913491249,0.4636363636363636
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_IOM_NEU_XX.wav,cremad,1004,neutral,neutral,NEUTRAL,neutral,True,,161.06082796210802,26.33976479392843,91.93860050123017,232.44074458541175,0.009149030782282352,0.52
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_IOM_SAD_XX.wav,cremad,1004,sad,sad,SAD,sad,True,,171.35453185376562,46.34243319889713,75.1523310379079,234.88982666292986,0.008314372040331364,0.6325088339222615
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_ITH_ANG_XX.wav,cremad,1004,angry,angry,ANGRY,angry,True,,252.42441569794363,45.01572436872405,149.60657248626111,337.2495452089072,0.04056723788380623,0.30340557275541796
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_ITH_HAP_XX.wav,cremad,1004,happy,happy,HAPPY,happy,True,,192.06709306457117,38.47467016205954,75.38456237231857,243.1186793457987,0.00889319647103548,0.39057239057239057
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_ITH_NEU_XX.wav,cremad,1004,neutral,neutral,NEUTRAL,neutral,True,,166.71590708129224,51.41639194079429,76.35580827236345,246.80950404319776,0.008799199014902115,0.3861111111111111
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_ITH_SAD_XX.wav,cremad,1004,sad,sad,SAD,sad,True,,147.56207404667353,40.41131675220133,80.33488447752875,231.98528543189533,0.006621147971600294,0.38285714285714284
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_ITS_ANG_XX.wav,cremad,1004,angry,angry,ANGRY,angry,True,,218.98061721460843,54.11841820643612,130.9436334935704,311.4817592627957,0.02013620361685753,0.2844311377245509
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_ITS_HAP_XX.wav,cremad,1004,happy,happy,HAPPY,happy,True,,228.66638520022838,121.15521243015294,77.79834179798338,583.5965430017801,0.011506209149956703,0.5053003533568905
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_ITS_NEU_XX.wav,cremad,1004,neutral,neutral,NEUTRAL,neutral,True,,172.13039101197404,37.91608900874467,75.69955320598565,236.82171962678677,0.01053864136338234,0.45
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_ITS_SAD_XX.wav,cremad,1004,sad,sad,SAD,sad,True,,209.64608554850884,70.90107747554323,77.63314449016111,305.4519011595301,0.008013968355953693,0.4612794612794613
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_IWL_ANG_XX.wav,cremad,1004,angry,angry,ANGRY,angry,True,,251.4644588773286,49.06106702459625,191.14699398532963,584.9380188743721,0.053806085139513016,0.4504792332268371
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_IWL_HAP_XX.wav,cremad,1004,happy,happy,HAPPY,happy,True,,203.56028460142429,95.60720362081803,99.86554342550527,422.14018646026466,0.012526698410511017,0.32996632996632996
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_IWL_NEU_XX.wav,cremad,1004,neutral,neutral,NEUTRAL,neutral,True,,173.0616632304746,29.72768032327577,85.35994787909593,245.80055020279605,0.010939390398561954,0.40310077519379844
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_IWL_SAD_XX.wav,cremad,1004,sad,sad,SAD,sad,True,,229.45541410764622,51.0175319185177,90.02028828656303,328.54467530939183,0.01427663303911686,0.39143730886850153
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_IWW_ANG_XX.wav,cremad,1004,angry,angry,ANGRY,angry,True,,204.20850404498563,21.529571774628224,170.47456389371544,243.20534079088384,0.017984135076403618,0.21888412017167383
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_IWW_HAP_XX.wav,cremad,1004,happy,happy,HAPPY,happy,True,,165.6482882561728,43.730910435213545,75.02466474149216,250.29106438717304,0.009068758226931095,0.4179566563467492
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_IWW_NEU_XX.wav,cremad,1004,neutral,neutral,NEUTRAL,neutral,True,,174.91282238707288,66.58988165585099,75.53120683939365,565.5684935362638,0.009571284055709839,0.49666666666666665
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_IWW_SAD_XX.wav,cremad,1004,sad,sad,SAD,sad,True,,177.31404032262122,45.97989365375212,76.12801350797602,217.31579844532934,0.006694143638014793,0.475
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_MTI_ANG_XX.wav,cremad,1004,angry,angry,ANGRY,angry,True,,224.99384648831094,63.83458170499777,114.52316546497238,490.243849782676,0.022708723321557045,0.37003058103975534
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_MTI_HAP_XX.wav,cremad,1004,happy,happy,HAPPY,happy,True,,154.32052610240146,36.42731751965546,75.45631107071735,239.878611822493,0.01049118209630251,0.4952681388012618
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_MTI_NEU_XX.wav,cremad,1004,neutral,neutral,NEUTRAL,neutral,True,,167.70436055243624,42.31751596145035,75.61714107010089,263.9738131032347,0.01136898435652256,0.5340599455040872
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_MTI_SAD_XX.wav,cremad,1004,sad,sad,SAD,sad,True,,183.58496221318438,71.4693915847459,77.34048428056616,487.51121201734026,0.0069685038179159164,0.43425076452599387
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_TAI_ANG_XX.wav,cremad,1004,angry,angry,ANGRY,angry,True,,216.00142883072783,49.30827784320667,80.37731305060697,404.1502578418427,0.016524527221918106,0.27245508982035926
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_TAI_HAP_XX.wav,cremad,1004,happy,happy,HAPPY,happy,True,,206.06437238636798,70.70042632421672,77.5847800677087,427.96455209481,0.010373035445809364,0.490272373540856
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_TAI_NEU_XX.wav,cremad,1004,neutral,neutral,NEUTRAL,neutral,True,,186.65937404292853,39.54006725084205,94.70312259615349,267.5594734839845,0.010073110461235046,0.5232558139534884
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_TAI_SAD_XX.wav,cremad,1004,sad,sad,DISGUSTED,disgusted,False,,203.31476691439767,57.06466537264607,81.84279214243448,277.5161565062712,0.0064758425578475,0.3588235294117647
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_TIE_ANG_XX.wav,cremad,1004,angry,angry,ANGRY,angry,True,,347.9148637493682,69.51956928728032,171.7597245874436,475.9141690105681,0.07559452950954437,0.31785714285714284
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_TIE_HAP_XX.wav,cremad,1004,happy,happy,HAPPY,happy,True,,239.35582781771757,37.32526571395709,178.48939190152814,337.7467920766882,0.04638350382447243,0.4778156996587031
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_TIE_NEU_XX.wav,cremad,1004,neutral,neutral,NEUTRAL,neutral,True,,153.4042565606344,36.78817326679521,75.24517286330466,237.811505314545,0.00838529597967863,0.3652173913043478
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_TIE_SAD_XX.wav,cremad,1004,sad,sad,FEARFUL,fearful,False,,183.6529023548551,64.98602185909255,75.58325867331774,271.47541065579935,0.005516115576028824,0.4107744107744108
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_TSI_ANG_XX.wav,cremad,1004,angry,angry,ANGRY,angry,True,,269.84379179254745,43.25816183839455,193.43931578864348,351.5537091708717,0.02306186594069004,0.22746781115879827
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_TSI_HAP_XX.wav,cremad,1004,happy,happy,HAPPY,happy,True,,180.45899532073508,49.80168621173716,75.51736064297994,246.92278944655587,0.010004371404647827,0.2782608695652174
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_TSI_NEU_XX.wav,cremad,1004,neutral,neutral,NEUTRAL,neutral,True,,191.83317131495747,47.81032840932774,75.89835037921758,337.31303045818856,0.012760939076542854,0.4090909090909091
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_TSI_SAD_XX.wav,cremad,1004,sad,sad,SAD,sad,True,,168.8536560875054,56.38621210805908,76.72304509669512,235.65547067514447,0.0056319586001336575,0.36666666666666664
G:\SpeechProcessing\CREMA-D\AudioWAV\1004_WSI_ANG_XX.wav,cremad,1004,angry,angry,ANGRY,angry,True,,271.2596412978719,86.56808407032588,171.10301372857893,589.8630755655547,0.03823745623230934,0.37373737373737376
