file_path,dataset,speaker_id,ground_truth_raw,ground_truth_4class,e2v_raw,e2v_4class,e2v_correct,e2v_conf_top,mean_f0,std_f0,min_f0,max_f0,energy,speech_rate,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro03\Ses01F_impro03_M009.wav,iemocap,Ses01F,neutral,neutral,SAD,sad,FALSE,,173.3294962,53.34707929,77.87664457,373.8358726,0.032246187,0.663934426,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro03\Ses01F_impro03_M011.wav,iemocap,Ses01F,neutral,neutral,HAPPY,happy,FALSE,,215.6376232,87.8396435,110.5027456,541.4471334,0.041549932,0.702564103,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro03\Ses01F_impro03_M013.wav,iemocap,Ses01F,happy,happy,HAPPY,happy,TRUE,,229.6196796,56.36008331,164.3375792,408.00251,0.138702646,0.673913043,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro03\Ses01F_impro03_M014.wav,iemocap,Ses01F,happy,happy,HAPPY,happy,TRUE,,210.4943425,80.30646085,87.06924299,531.1538234,0.038679704,0.647887324,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro03\Ses01F_impro03_M015.wav,iemocap,Ses01F,happy,happy,HAPPY,happy,TRUE,,182.7365696,57.70135548,103.5445211,472.9676101,0.041923326,0.795348837,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro03\Ses01F_impro03_M016.wav,iemocap,Ses01F,neutral,neutral,HAPPY,happy,FALSE,,154.6197769,28.11475341,114.7918782,200.9199657,0.024831604,0.451977401,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro03\Ses01F_impro03_M019.wav,iemocap,Ses01F,neutral,neutral,HAPPY,happy,FALSE,,148.9779332,70.97171775,90.45581629,530.4618882,0.016753918,0.575630252,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro03\Ses01F_impro03_M020.wav,iemocap,Ses01F,neutral,neutral,HAPPY,happy,FALSE,,150.0562608,42.03617893,92.86391225,388.764837,0.025097422,0.718954248,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro03\Ses01F_impro03_M021.wav,iemocap,Ses01F,neutral,neutral,HAPPY,happy,FALSE,,123.5292775,27.6228934,89.46673258,184.2829618,0.016954113,0.603773585,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro03\Ses01F_impro03_M022.wav,iemocap,Ses01F,happy,happy,HAPPY,happy,TRUE,,215.5398356,75.3690341,106.8234546,380.0865669,0.02070288,0.466257669,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro03\Ses01F_impro03_M023.wav,iemocap,Ses01F,happy,happy,HAPPY,happy,TRUE,,215.1619984,81.9440724,111.0488991,588.8748942,0.046690308,0.342465753,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro03\Ses01F_impro03_M024.wav,iemocap,Ses01F,neutral,neutral,HAPPY,happy,FALSE,,293.9512353,120.1860263,108.8769283,485.0165691,0.015739223,0.431192661,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_F000.wav,iemocap,Ses01F,neutral,neutral,HAPPY,happy,FALSE,,205.1129798,75.75545002,75.23111207,594.8792242,0.025101162,0.483944954,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_F001.wav,iemocap,Ses01F,neutral,neutral,NEUTRAL,neutral,TRUE,,208.4453969,105.5531173,88.20521768,528.3567554,0.015032093,0.327231121,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_F002.wav,iemocap,Ses01F,neutral,neutral,HAPPY,happy,FALSE,,170.6688146,67.31178561,75.98453434,592.324339,0.017671989,0.462479608,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_F005.wav,iemocap,Ses01F,neutral,neutral,SAD,sad,FALSE,,192.206818,101.742123,79.38410999,541.2735492,0.004799881,0.109704641,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_F006.wav,iemocap,Ses01F,neutral,neutral,NEUTRAL,neutral,TRUE,,267.2279307,100.7019961,138.3805708,485.3148295,0.03546026,0.497159091,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_F007.wav,iemocap,Ses01F,neutral,neutral,HAPPY,happy,FALSE,,225.1108846,67.75801268,78.77298588,568.6262238,0.049144246,0.568345324,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_F009.wav,iemocap,Ses01F,neutral,neutral,HAPPY,happy,FALSE,,192.62878,30.44102717,76.02130566,223.7230578,0.008966739,0.251851852,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_F013.wav,iemocap,Ses01F,neutral,neutral,HAPPY,happy,FALSE,,198.5320001,60.78876493,134.2572523,594.7623468,0.031570435,0.45952381,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_F014.wav,iemocap,Ses01F,neutral,neutral,HAPPY,happy,FALSE,,144.7720943,59.49210252,82.67748091,549.7585948,0.017276382,0.815068493,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_F016.wav,iemocap,Ses01F,neutral,neutral,ANGRY,angry,FALSE,,222.5532618,66.97900853,76.2494693,388.0628229,0.040349919,0.511111111,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_F017.wav,iemocap,Ses01F,neutral,neutral,ANGRY,angry,FALSE,,306.0964316,141.8890008,121.2858332,596.8891915,0.030363332,0.446153846,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_F018.wav,iemocap,Ses01F,neutral,neutral,SAD,sad,FALSE,,231.8858862,80.60312519,105.1898959,429.0956139,0.035490736,0.553982301,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_F019.wav,iemocap,Ses01F,neutral,neutral,NEUTRAL,neutral,TRUE,,196.8063358,59.53489299,77.83843178,420.9199627,0.031338267,0.563265306,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_F021.wav,iemocap,Ses01F,neutral,neutral,NEUTRAL,neutral,TRUE,,131.9945354,46.85920055,75.66994913,456.5592128,0.01153923,0.770491803,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_F022.wav,iemocap,Ses01F,neutral,neutral,SAD,sad,FALSE,,275.7291782,136.8296649,85.86220435,444.8326252,0.005229174,0.208092486,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_F023.wav,iemocap,Ses01F,neutral,neutral,SAD,sad,FALSE,,163.1628192,27.64617751,115.996998,240.1310721,0.016417326,0.577464789,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_F024.wav,iemocap,Ses01F,neutral,neutral,NEUTRAL,neutral,TRUE,,159.6343276,29.0572327,76.42933535,211.2460355,0.012901063,0.432692308,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_F025.wav,iemocap,Ses01F,neutral,neutral,ANGRY,angry,FALSE,,156.9526674,39.08296703,75.98406627,201.8657192,0.010972954,0.228,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_F026.wav,iemocap,Ses01F,neutral,neutral,HAPPY,happy,FALSE,,155.4392184,25.60480396,83.41279689,223.3508279,0.014235543,0.595505618,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_F027.wav,iemocap,Ses01F,neutral,neutral,HAPPY,happy,FALSE,,165.0117873,65.31659878,76.63588678,584.1979397,0.006919271,0.347133758,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_F028.wav,iemocap,Ses01F,angry,angry,HAPPY,happy,FALSE,,225.3610085,119.7006628,109.3925036,570.3239634,0.016467607,0.426395939,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_F029.wav,iemocap,Ses01F,angry,angry,HAPPY,happy,FALSE,,374.8800681,123.8375975,132.7861631,561.2865411,0.020660127,0.217948718,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_F030.wav,iemocap,Ses01F,angry,angry,HAPPY,happy,FALSE,,338.6193912,118.2253334,152.3791954,588.5557403,0.059029769,0.419047619,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_F031.wav,iemocap,Ses01F,angry,angry,HAPPY,happy,FALSE,,179.8415408,62.12645067,110.8896913,591.0061158,0.043830849,0.597254005,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_F032.wav,iemocap,Ses01F,angry,angry,SAD,sad,FALSE,,140.2744437,20.05539835,77.07080141,192.0292024,0.017107533,0.541958042,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_F033.wav,iemocap,Ses01F,angry,angry,ANGRY,angry,TRUE,,162.3568158,52.96452058,76.57116001,469.9796409,0.021017794,0.382099828,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_M000.wav,iemocap,Ses01F,neutral,neutral,NEUTRAL,neutral,TRUE,,157.1226891,82.78331888,110.5795438,504.4038199,0.009434443,0.216494845,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_M001.wav,iemocap,Ses01F,neutral,neutral,HAPPY,happy,FALSE,,169.8116165,44.34339894,102.1805296,233.7951372,0.009578336,0.432926829,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_M002.wav,iemocap,Ses01F,neutral,neutral,SAD,sad,FALSE,,145.9722723,79.29118031,92.94089831,571.6631736,0.010246854,0.440993789,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_M003.wav,iemocap,Ses01F,neutral,neutral,NEUTRAL,neutral,TRUE,,145.3713151,18.07754561,112.1438074,177.2845238,0.007329284,0.542372881,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_M004.wav,iemocap,Ses01F,neutral,neutral,NEUTRAL,neutral,TRUE,,99.19624122,8.366270563,84.19717024,130.1323952,0.01137004,0.488069414,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_M005.wav,iemocap,Ses01F,neutral,neutral,NEUTRAL,neutral,TRUE,,112.5262748,8.613755657,93.87610507,145.1848049,0.011959689,0.52265861,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_M006.wav,iemocap,Ses01F,neutral,neutral,NEUTRAL,neutral,TRUE,,145.7324347,31.423352,108.7761271,219.3758674,0.008884993,0.323333333,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_M007.wav,iemocap,Ses01F,neutral,neutral,NEUTRAL,neutral,TRUE,,195.1843145,83.80151811,111.3724446,366.9221578,0.016036358,0.382608696,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_M008.wav,iemocap,Ses01F,neutral,neutral,HAPPY,happy,FALSE,,173.6121383,38.2752955,75.25949132,227.7376711,0.00957863,0.203703704,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_M009.wav,iemocap,Ses01F,neutral,neutral,NEUTRAL,neutral,TRUE,,152.4927719,49.16635482,102.7857441,299.0921657,0.021458417,0.768939394,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_M010.wav,iemocap,Ses01F,neutral,neutral,SAD,sad,FALSE,,195.5335162,157.8703438,78.68976669,492.9790935,0.003772258,0.052325581,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_M011.wav,iemocap,Ses01F,neutral,neutral,NEUTRAL,neutral,TRUE,,119.3778815,31.84162341,91.42649529,362.3494893,0.014651526,0.655172414,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_M012.wav,iemocap,Ses01F,neutral,neutral,NEUTRAL,neutral,TRUE,,149.8915502,41.32389587,84.88838994,246.386085,0.011620656,0.341991342,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_M013.wav,iemocap,Ses01F,neutral,neutral,SAD,sad,FALSE,,121.9508232,35.90156826,92.83444401,366.1908313,0.009219843,0.364985163,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_M014.wav,iemocap,Ses01F,neutral,neutral,NEUTRAL,neutral,TRUE,,140.3537237,21.2413194,82.84698199,204.3625382,0.027233757,0.610747051,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_M015.wav,iemocap,Ses01F,neutral,neutral,NEUTRAL,neutral,TRUE,,161.2866843,47.69434105,104.4407041,324.9880736,0.029637018,0.725947522,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_M016.wav,iemocap,Ses01F,neutral,neutral,SAD,sad,FALSE,,194.1457451,55.99537116,104.8308324,344.7149331,0.014865047,0.437288136,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_M017.wav,iemocap,Ses01F,neutral,neutral,SAD,sad,FALSE,,190.3089406,107.4729741,97.64184571,423.0582652,0.025707543,0.726618705,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_M018.wav,iemocap,Ses01F,neutral,neutral,NEUTRAL,neutral,TRUE,,178.7564899,62.47599039,121.5680864,362.9970933,0.016357347,0.454394693,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_M019.wav,iemocap,Ses01F,neutral,neutral,HAPPY,happy,FALSE,,170.4066892,24.84229742,131.490527,212.3295108,0.014524341,0.625,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_M020.wav,iemocap,Ses01F,neutral,neutral,HAPPY,happy,FALSE,,146.3957795,31.89394499,86.51181555,211.2793917,0.0166042,0.654255319,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_M021.wav,iemocap,Ses01F,neutral,neutral,NEUTRAL,neutral,TRUE,,131.3856004,50.40686942,81.19110443,521.1708347,0.020250054,0.708247423,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_M022.wav,iemocap,Ses01F,neutral,neutral,NEUTRAL,neutral,TRUE,,135.44767,72.32179809,76.34949758,442.8058362,0.007756793,0.255506608,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_M023.wav,iemocap,Ses01F,neutral,neutral,SAD,sad,FALSE,,124.5885526,29.55079931,89.14890481,209.1481979,0.009840663,0.370614035,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_M024.wav,iemocap,Ses01F,neutral,neutral,SAD,sad,FALSE,,159.6029372,72.21136385,89.33370562,482.3429997,0.008062235,0.36744186,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_M025.wav,iemocap,Ses01F,neutral,neutral,NEUTRAL,neutral,TRUE,,153.2815238,89.62951917,82.69743243,593.3116189,0.008150593,0.324921136,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_M026.wav,iemocap,Ses01F,neutral,neutral,HAPPY,happy,FALSE,,144.6217152,53.30854952,96.01485227,290.0063069,0.010847361,0.351694915,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_M027.wav,iemocap,Ses01F,neutral,neutral,HAPPY,happy,FALSE,,143.0624203,19.5642381,111.8855433,190.8991095,0.010663725,0.44486692,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_M028.wav,iemocap,Ses01F,neutral,neutral,HAPPY,happy,FALSE,,171.0928586,29.03172874,122.9913428,260.9129569,0.006681304,0.391666667,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_M029.wav,iemocap,Ses01F,neutral,neutral,NEUTRAL,neutral,TRUE,,142.5754877,48.1905923,107.4729267,521.442866,0.017451158,0.566820276,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_M030.wav,iemocap,Ses01F,neutral,neutral,SAD,sad,FALSE,,138.0228047,58.87045993,101.7616167,372.2947714,0.016092462,0.561959654,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_M031.wav,iemocap,Ses01F,neutral,neutral,SAD,sad,FALSE,,126.0533564,55.13358108,102.3960487,497.9511465,0.007431284,0.466431095,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_M032.wav,iemocap,Ses01F,neutral,neutral,NEUTRAL,neutral,TRUE,,174.4165956,78.85540534,109.2929,501.3135886,0.012250387,0.513011152,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_M034.wav,iemocap,Ses01F,neutral,neutral,HAPPY,happy,FALSE,,139.282362,30.46437272,107.0854568,264.1052925,0.013771442,0.657894737,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_M035.wav,iemocap,Ses01F,neutral,neutral,NEUTRAL,neutral,TRUE,,137.1348907,28.40284354,101.664904,210.1918538,0.0149109,0.670157068,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro05\Ses01F_impro05_F000.wav,iemocap,Ses01F,neutral,neutral,ANGRY,angry,FALSE,,189.832943,53.69321617,113.4440916,280.3868971,0.023424789,0.677083333,
